strain_stim,jnl,frame,time_s,fluor,dff
odr7p_Bcary_5percent,JNL_10off_120on_50off,1489,148.832,12217000,-54.22714287993355
odr7p_Bcary_5percent,JNL_10off_120on_50off,1490,148.932,12207800,-54.261612085589995
odr7p_Bcary_5percent,JNL_10off_120on_50off,1491,149.032,12057300,-54.82548333029573
odr7p_Bcary_5percent,JNL_10off_120on_50off,1492,149.132,12287600,-53.962629193048336
odr7p_Bcary_5percent,JNL_10off_120on_50off,1493,149.232,12161900.000000002,-54.43358344859326
odr7p_Bcary_5percent,JNL_10off_120on_50off,1494,149.332,11997199.999999998,-55.05065716289915
odr7p_Bcary_5percent,JNL_10off_120on_50off,1495,149.432,12176800.000000002,-54.377758322041004
odr7p_Bcary_5percent,JNL_10off_120on_50off,1496,149.532,11991300,-55.072762414352724
odr7p_Bcary_5percent,JNL_10off_120on_50off,1497,149.632,12234400,-54.16195112140944
odr7p_Bcary_5percent,JNL_10off_120on_50off,1498,149.732,12317200,-53.85172827050157
odr7p_Bcary_5percent,JNL_10off_120on_50off,1499,149.832,12171000,-54.39948890821571
odr7p_Bcary_5percent,JNL_10off_120on_50off,1500,149.932,12078000,-54.747927617568756
odr7p_Bcary_5percent,JNL_10off_120on_50off,1501,150.032,12078000,-54.747927617568756
odr7p_Bcary_5percent,JNL_10off_120on_50off,1502,150.132,12147100,-54.489033909866656
odr7p_Bcary_5percent,JNL_10off_120on_50off,1503,150.232,12203100,-54.27922135369708
odr7p_Bcary_5percent,JNL_10off_120on_50off,1504,150.332,12212099.999999998,-54.2455014785984
odr7p_Bcary_5percent,JNL_10off_120on_50off,1505,150.432,11995300,-55.057775803197764
odr7p_Bcary_5percent,JNL_10off_120on_50off,1506,150.532,12342600,-53.756563289667504
odr7p_Bcary_5percent,JNL_10off_120on_50off,1507,150.632,12093400,-54.69022916462213
odr7p_Bcary_5percent,JNL_10off_120on_50off,1508,150.732,12062100,-54.80749939690976
odr7p_Bcary_5percent,JNL_10off_120on_50off,1509,150.832,12217800,-54.22414555770256
odr7p_Bcary_5percent,JNL_10off_120on_50off,1510,150.932,11992700,-55.06751710044849
odr7p_Bcary_5percent,JNL_10off_120on_50off,1511,151.032,12028100,-54.93488559172701
odr7p_Bcary_5percent,JNL_10off_120on_50off,1512,151.132,11978500,-55.12071957004863
odr7p_Bcary_5percent,JNL_10off_120on_50off,1513,151.232,11906600,-55.390103905559215
odr7p_Bcary_5percent,JNL_10off_120on_50off,1514,151.332,12060200,-54.814618037208376
odr7p_Bcary_5percent,JNL_10off_120on_50off,1515,151.432,11860800,-55.56170060328361
odr7p_Bcary_5percent,JNL_10off_120on_50off,1516,151.532,11949200,-55.23049649675878
odr7p_Bcary_5percent,JNL_10off_120on_50off,1517,151.632,11935700,-55.28107630940681
odr7p_Bcary_5percent,JNL_10off_120on_50off,1518,151.732,12004000,-55.025179923935696
odr7p_Bcary_5percent,JNL_10off_120on_50off,1519,151.832,12229800,-54.179185724237655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1520,151.932,11997800,-55.0484091712259
odr7p_Bcary_5percent,JNL_10off_120on_50off,1521,152.032,12001400,-55.03492122118643
odr7p_Bcary_5percent,JNL_10off_120on_50off,1522,152.132,12051400.000000002,-54.84758858174929
odr7p_Bcary_5percent,JNL_10off_120on_50off,1523,152.232,12089600,-54.704466445219346
odr7p_Bcary_5percent,JNL_10off_120on_50off,1524,152.332,12163200,-54.428712799967904
odr7p_Bcary_5percent,JNL_10off_120on_50off,1525,152.432,11853300,-55.589800499199185
odr7p_Bcary_5percent,JNL_10off_120on_50off,1526,152.532,12089000,-54.70671443689259
odr7p_Bcary_5percent,JNL_10off_120on_50off,1527,152.632,12162000,-54.43320878331439
odr7p_Bcary_5percent,JNL_10off_120on_50off,1528,152.732,12066700,-54.790264794081544
odr7p_Bcary_5percent,JNL_10off_120on_50off,1529,152.832,11830600,-55.674849517503645
odr7p_Bcary_5percent,JNL_10off_120on_50off,1530,152.932,12103000,-54.65426129785019
odr7p_Bcary_5percent,JNL_10off_120on_50off,1531,153.032,11902400,-55.405839847271935
odr7p_Bcary_5percent,JNL_10off_120on_50off,1532,153.132,12268600,-54.03381559603445
odr7p_Bcary_5percent,JNL_10off_120on_50off,1533,153.232,11983000,-55.10385963249929
odr7p_Bcary_5percent,JNL_10off_120on_50off,1534,153.332,11791300,-55.822092972101224
odr7p_Bcary_5percent,JNL_10off_120on_50off,1535,153.432,12035400,-54.90753502636919
odr7p_Bcary_5percent,JNL_10off_120on_50off,1536,153.532,12093300,-54.690603829900994
odr7p_Bcary_5percent,JNL_10off_120on_50off,1537,153.632,11823400,-55.70182541758258
odr7p_Bcary_5percent,JNL_10off_120on_50off,1538,153.732,12005100,-55.02105860586808
odr7p_Bcary_5percent,JNL_10off_120on_50off,1539,153.832,11893000,-55.44105838348611
odr7p_Bcary_5percent,JNL_10off_120on_50off,1540,153.932,12139800,-54.51638447522448
odr7p_Bcary_5percent,JNL_10off_120on_50off,1541,154.032,11844100,-55.624269704855614
odr7p_Bcary_5percent,JNL_10off_120on_50off,1542,154.132,11964000,-55.175046035485394
odr7p_Bcary_5percent,JNL_10off_120on_50off,1543,154.232,11893500,-55.43918505709174
odr7p_Bcary_5percent,JNL_10off_120on_50off,1544,154.332,12124299.999999998,-54.574457593449985
odr7p_Bcary_5percent,JNL_10off_120on_50off,1545,154.432,12031200,-54.92327096808191
odr7p_Bcary_5percent,JNL_10off_120on_50off,1546,154.532,12085800,-54.71870372581657
odr7p_Bcary_5percent,JNL_10off_120on_50off,1547,154.632,11924500,-55.323038820640726
odr7p_Bcary_5percent,JNL_10off_120on_50off,1548,154.732,12057400,-54.825108665016856
odr7p_Bcary_5percent,JNL_10off_120on_50off,1549,154.832,12145000,-54.496901880723016
odr7p_Bcary_5percent,JNL_10off_120on_50off,1550,154.932,12091100,-54.69884646603623
odr7p_Bcary_5percent,JNL_10off_120on_50off,1551,155.032,12025800,-54.943502893141115
odr7p_Bcary_5percent,JNL_10off_120on_50off,1552,155.132,12091500,-54.69734780492074
odr7p_Bcary_5percent,JNL_10off_120on_50off,1553,155.232,12115400,-54.60780280326979
odr7p_Bcary_5percent,JNL_10off_120on_50off,1554,155.332,12049600,-54.854332556769045
odr7p_Bcary_5percent,JNL_10off_120on_50off,1555,155.432,12097100,-54.67636654930378
odr7p_Bcary_5percent,JNL_10off_120on_50off,1556,155.532,12158400,-54.44669673335386
odr7p_Bcary_5percent,JNL_10off_120on_50off,1557,155.632,12035499.999999998,-54.90716036109033
odr7p_Bcary_5percent,JNL_10off_120on_50off,1558,155.732,11963100,-55.17841802299527
odr7p_Bcary_5percent,JNL_10off_120on_50off,1559,155.832,11906300,-55.39122790139584
odr7p_Bcary_5percent,JNL_10off_120on_50off,1560,155.932,12150300,-54.477044620942685
odr7p_Bcary_5percent,JNL_10off_120on_50off,1561,156.032,12016800,-54.9772227682398
odr7p_Bcary_5percent,JNL_10off_120on_50off,1562,156.132,12026600,-54.940505570910126
odr7p_Bcary_5percent,JNL_10off_120on_50off,1563,156.232,11723200,-56.077240027014575
odr7p_Bcary_5percent,JNL_10off_120on_50off,1564,156.332,11925700,-55.31854283729424
odr7p_Bcary_5percent,JNL_10off_120on_50off,1565,156.432,11868100,-55.5343500379258
odr7p_Bcary_5percent,JNL_10off_120on_50off,1566,156.532,11852500,-55.59279782143018
odr7p_Bcary_5percent,JNL_10off_120on_50off,1567,156.632,12087900,-54.71083575496021
odr7p_Bcary_5percent,JNL_10off_120on_50off,1568,156.732,12134300,-54.53699106556256
odr7p_Bcary_5percent,JNL_10off_120on_50off,1569,156.832,12157800,-54.44894472502712
odr7p_Bcary_5percent,JNL_10off_120on_50off,1570,156.932,12070300,-54.776776844042075
odr7p_Bcary_5percent,JNL_10off_120on_50off,1571,157.032,11901000,-55.41108516117617
odr7p_Bcary_5percent,JNL_10off_120on_50off,1572,157.132,12196700,-54.30319993154503
odr7p_Bcary_5percent,JNL_10off_120on_50off,1573,157.232,12024999.999999998,-54.94650021537212
odr7p_Bcary_5percent,JNL_10off_120on_50off,1574,157.332,12089900,-54.70334244938272
odr7p_Bcary_5percent,JNL_10off_120on_50off,1575,157.432,11938600,-55.27021101631946
odr7p_Bcary_5percent,JNL_10off_120on_50off,1576,157.532,12039000,-54.89404707632971
odr7p_Bcary_5percent,JNL_10off_120on_50off,1577,157.632,12148300,-54.48453792652016
odr7p_Bcary_5percent,JNL_10off_120on_50off,1578,157.732,11907300,-55.387481248607095
odr7p_Bcary_5percent,JNL_10off_120on_50off,1579,157.832,12240899.999999998,-54.13759787828262
odr7p_Bcary_5percent,JNL_10off_120on_50off,1580,157.932,12064000,-54.800380756611155
odr7p_Bcary_5percent,JNL_10off_120on_50off,1581,158.032,11753200,-55.9648404433523
odr7p_Bcary_5percent,JNL_10off_120on_50off,1582,158.132,12047000.000000002,-54.864073854019765
odr7p_Bcary_5percent,JNL_10off_120on_50off,1583,158.232,11994200,-55.06189712126538
odr7p_Bcary_5percent,JNL_10off_120on_50off,1584,158.332,12012000,-54.99520670162576
odr7p_Bcary_5percent,JNL_10off_120on_50off,1585,158.432,12068000.000000002,-54.78539414545618
odr7p_Bcary_5percent,JNL_10off_120on_50off,1586,158.532,12026400,-54.94125490146787
odr7p_Bcary_5percent,JNL_10off_120on_50off,1587,158.632,11945200,-55.24548310791375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1588,158.732,11886200,-55.46653562244956
odr7p_Bcary_5percent,JNL_10off_120on_50off,1589,158.832,12102200,-54.657258620081194
odr7p_Bcary_5percent,JNL_10off_120on_50off,1590,158.932,12088100,-54.71008642440246
odr7p_Bcary_5percent,JNL_10off_120on_50off,1591,159.032,12052800,-54.842343267845074
odr7p_Bcary_5percent,JNL_10off_120on_50off,1592,159.132,11792200,-55.81872098459135
odr7p_Bcary_5percent,JNL_10off_120on_50off,1593,159.232,12025400,-54.94500155425661
odr7p_Bcary_5percent,JNL_10off_120on_50off,1594,159.332,12207600,-54.26236141614774
odr7p_Bcary_5percent,JNL_10off_120on_50off,1595,159.432,11951600,-55.2215045300658
odr7p_Bcary_5percent,JNL_10off_120on_50off,1596,159.532,12145999.999999998,-54.493155227934274
odr7p_Bcary_5percent,JNL_10off_120on_50off,1597,159.632,11857100,-55.575563218601964
odr7p_Bcary_5percent,JNL_10off_120on_50off,1598,159.732,12087500,-54.712334416075706
odr7p_Bcary_5percent,JNL_10off_120on_50off,1599,159.832,12240800,-54.13797254356149
odr7p_Bcary_5percent,JNL_10off_120on_50off,1600,159.932,11925200,-55.3204161636886
odr7p_Bcary_5percent,JNL_10off_120on_50off,1601,160.032,11790099.999999998,-55.82658895544772
odr7p_Bcary_5percent,JNL_10off_120on_50off,1602,160.132,12082200,-54.73219167585604
odr7p_Bcary_5percent,JNL_10off_120on_50off,1603,160.232,11980800,-55.11210226863452
odr7p_Bcary_5percent,JNL_10off_120on_50off,1604,160.332,11817300,-55.72467999959392
odr7p_Bcary_5percent,JNL_10off_120on_50off,1605,160.432,12118199.999999998,-54.59731217546132
odr7p_Bcary_5percent,JNL_10off_120on_50off,1606,160.532,11854200,-55.58642851168932
odr7p_Bcary_5percent,JNL_10off_120on_50off,1607,160.632,11748700,-55.98170038090164
odr7p_Bcary_5percent,JNL_10off_120on_50off,1608,160.732,11753600,-55.96334178223681
odr7p_Bcary_5percent,JNL_10off_120on_50off,1609,160.832,11855400,-55.581932528342826
odr7p_Bcary_5percent,JNL_10off_120on_50off,1610,160.932,11788500,-55.83258359990969
odr7p_Bcary_5percent,JNL_10off_120on_50off,1611,161.032,11960300,-55.18890865080375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1612,161.132,11924600,-55.32266415536184
odr7p_Bcary_5percent,JNL_10off_120on_50off,1613,161.232,12096700,-54.67786521041928
odr7p_Bcary_5percent,JNL_10off_120on_50off,1614,161.332,12003100,-55.02855191144557
odr7p_Bcary_5percent,JNL_10off_120on_50off,1615,161.432,11795199.999999998,-55.807481026225126
odr7p_Bcary_5percent,JNL_10off_120on_50off,1616,161.532,11784300,-55.848319541622416
odr7p_Bcary_5percent,JNL_10off_120on_50off,1617,161.632,12077500.000000002,-54.74980094396312
odr7p_Bcary_5percent,JNL_10off_120on_50off,1618,161.732,11836900,-55.651245604934566
odr7p_Bcary_5percent,JNL_10off_120on_50off,1619,161.832,11881900,-55.48264622944116
odr7p_Bcary_5percent,JNL_10off_120on_50off,1620,161.932,11982000,-55.107606285288036
odr7p_Bcary_5percent,JNL_10off_120on_50off,1621,162.032,12055600,-54.831852640036594
odr7p_Bcary_5percent,JNL_10off_120on_50off,1622,162.132,11820500,-55.712690710669946
odr7p_Bcary_5percent,JNL_10off_120on_50off,1623,162.232,11895600,-55.431317086235374
odr7p_Bcary_5percent,JNL_10off_120on_50off,1624,162.332,11632200,-56.41818543079013
odr7p_Bcary_5percent,JNL_10off_120on_50off,1625,162.432,11618900,-56.46801591288041
odr7p_Bcary_5percent,JNL_10off_120on_50off,1626,162.532,12070200,-54.77715150932095
odr7p_Bcary_5percent,JNL_10off_120on_50off,1627,162.632,11984700,-55.097490322758425
odr7p_Bcary_5percent,JNL_10off_120on_50off,1628,162.732,11735500,-56.03115619771305
odr7p_Bcary_5percent,JNL_10off_120on_50off,1629,162.832,11944400,-55.24848043014475
odr7p_Bcary_5percent,JNL_10off_120on_50off,1630,162.932,11843200,-55.62764169236548
odr7p_Bcary_5percent,JNL_10off_120on_50off,1631,163.032,11861400,-55.55945261161037
odr7p_Bcary_5percent,JNL_10off_120on_50off,1632,163.132,11654100,-56.336133734716675
odr7p_Bcary_5percent,JNL_10off_120on_50off,1633,163.232,11901300,-55.40996116533955
odr7p_Bcary_5percent,JNL_10off_120on_50off,1634,163.332,11719100,-56.09260130344842
odr7p_Bcary_5percent,JNL_10off_120on_50off,1635,163.432,11797600,-55.798489059532145
odr7p_Bcary_5percent,JNL_10off_120on_50off,1636,163.532,11751700,-55.97046042253542
odr7p_Bcary_5percent,JNL_10off_120on_50off,1637,163.632,11943100,-55.253351078770116
odr7p_Bcary_5percent,JNL_10off_120on_50off,1638,163.732,11828399.999999998,-55.68309215363888
odr7p_Bcary_5percent,JNL_10off_120on_50off,1639,163.832,11789400.000000002,-55.82921161239982
odr7p_Bcary_5percent,JNL_10off_120on_50off,1640,163.932,11782800,-55.853939520805525
odr7p_Bcary_5percent,JNL_10off_120on_50off,1641,164.032,11739599.999999998,-56.0157949212792
odr7p_Bcary_5percent,JNL_10off_120on_50off,1642,164.132,11909200,-55.38036260830849
odr7p_Bcary_5percent,JNL_10off_120on_50off,1643,164.232,11898899.999999998,-55.418953132032534
odr7p_Bcary_5percent,JNL_10off_120on_50off,1644,164.332,11903999.999999998,-55.39984520280995
odr7p_Bcary_5percent,JNL_10off_120on_50off,1645,164.432,11744900,-55.995937661498864
odr7p_Bcary_5percent,JNL_10off_120on_50off,1646,164.532,11767200,-55.91238730430991
odr7p_Bcary_5percent,JNL_10off_120on_50off,1647,164.632,11867700.000000002,-55.53584869904129
odr7p_Bcary_5percent,JNL_10off_120on_50off,1648,164.732,11605000,-56.52009438664394
odr7p_Bcary_5percent,JNL_10off_120on_50off,1649,164.832,11767700.000000002,-55.910513977915535
odr7p_Bcary_5percent,JNL_10off_120on_50off,1650,164.932,11709300,-56.129318500778105
odr7p_Bcary_5percent,JNL_10off_120on_50off,1651,165.032,11712700,-56.11657988129637
odr7p_Bcary_5percent,JNL_10off_120on_50off,1652,165.132,11964500,-55.17317270909102
odr7p_Bcary_5percent,JNL_10off_120on_50off,1653,165.232,11720299.999999998,-56.08810532010193
odr7p_Bcary_5percent,JNL_10off_120on_50off,1654,165.332,11621100,-56.45977327674518
odr7p_Bcary_5percent,JNL_10off_120on_50off,1655,165.432,11995200,-55.05815046847663
odr7p_Bcary_5percent,JNL_10off_120on_50off,1656,165.532,11632499.999999998,-56.41706143495352
odr7p_Bcary_5percent,JNL_10off_120on_50off,1657,165.632,11722900,-56.078364022851204
odr7p_Bcary_5percent,JNL_10off_120on_50off,1658,165.732,11815800,-55.73029997877703
odr7p_Bcary_5percent,JNL_10off_120on_50off,1659,165.832,11507400.000000002,-56.885767698825184
odr7p_Bcary_5percent,JNL_10off_120on_50off,1660,165.932,11700200,-56.16341304115565
odr7p_Bcary_5percent,JNL_10off_120on_50off,1661,166.032,11745300,-55.994439000383366
odr7p_Bcary_5percent,JNL_10off_120on_50off,1662,166.132,12044900,-54.87194182487614
odr7p_Bcary_5percent,JNL_10off_120on_50off,1663,166.232,11965100,-55.170924717417776
odr7p_Bcary_5percent,JNL_10off_120on_50off,1664,166.332,11914800.000000002,-55.359381352691514
odr7p_Bcary_5percent,JNL_10off_120on_50off,1665,166.432,12044600,-54.87306582071275
odr7p_Bcary_5percent,JNL_10off_120on_50off,1666,166.532,11985800,-55.09336900469081
odr7p_Bcary_5percent,JNL_10off_120on_50off,1667,166.632,12062900,-54.80450207467877
odr7p_Bcary_5percent,JNL_10off_120on_50off,1668,166.732,11869700,-55.52835539346381
odr7p_Bcary_5percent,JNL_10off_120on_50off,1669,166.832,12119000,-54.594314853230316
odr7p_Bcary_5percent,JNL_10off_120on_50off,1670,166.932,12028700.000000002,-54.93263760005376
odr7p_Bcary_5percent,JNL_10off_120on_50off,1671,167.032,11863000,-55.553457967148375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1672,167.132,11863400,-55.551959306032884
odr7p_Bcary_5percent,JNL_10off_120on_50off,1673,167.232,11894100,-55.43693706541849
odr7p_Bcary_5percent,JNL_10off_120on_50off,1674,167.332,11883100,-55.47815024609466
odr7p_Bcary_5percent,JNL_10off_120on_50off,1675,167.432,12041100,-54.88617910547335
odr7p_Bcary_5percent,JNL_10off_120on_50off,1676,167.532,11999300,-55.04278919204278
odr7p_Bcary_5percent,JNL_10off_120on_50off,1677,167.632,11891000,-55.4485516890636
odr7p_Bcary_5percent,JNL_10off_120on_50off,1678,167.732,11631800.000000002,-56.41968409190563
odr7p_Bcary_5percent,JNL_10off_120on_50off,1679,167.832,11700600.000000002,-56.161914380040145
odr7p_Bcary_5percent,JNL_10off_120on_50off,1680,167.932,12000300,-55.03904253925405
odr7p_Bcary_5percent,JNL_10off_120on_50off,1681,168.032,11878500,-55.49538484892288
odr7p_Bcary_5percent,JNL_10off_120on_50off,1682,168.132,11676500,-56.25220871224885
odr7p_Bcary_5percent,JNL_10off_120on_50off,1683,168.232,11921400,-55.334653444285834
odr7p_Bcary_5percent,JNL_10off_120on_50off,1684,168.332,11776500,-55.87754343337461
odr7p_Bcary_5percent,JNL_10off_120on_50off,1685,168.432,11768600,-55.90714199040568
odr7p_Bcary_5percent,JNL_10off_120on_50off,1686,168.532,11948700.000000002,-55.23236982315315
odr7p_Bcary_5percent,JNL_10off_120on_50off,1687,168.632,11841500,-55.63401100210634
odr7p_Bcary_5percent,JNL_10off_120on_50off,1688,168.732,11770799.999999998,-55.89889935427045
odr7p_Bcary_5percent,JNL_10off_120on_50off,1689,168.832,11645600,-56.36798028342099
odr7p_Bcary_5percent,JNL_10off_120on_50off,1690,168.933,11736300,-56.02815887548205
odr7p_Bcary_5percent,JNL_10off_120on_50off,1691,169.033,11667000,-56.28780191374191
odr7p_Bcary_5percent,JNL_10off_120on_50off,1692,169.133,11585200,-56.594278111861044
odr7p_Bcary_5percent,JNL_10off_120on_50off,1693,169.233,11974600,-55.135331515924726
odr7p_Bcary_5percent,JNL_10off_120on_50off,1694,169.333,11844900,-55.62127238262462
odr7p_Bcary_5percent,JNL_10off_120on_50off,1695,169.433,11652100,-56.343627040294166
odr7p_Bcary_5percent,JNL_10off_120on_50off,1696,169.533,11750700,-55.97420707532416
odr7p_Bcary_5percent,JNL_10off_120on_50off,1697,169.633,11723500,-56.07611603117796
odr7p_Bcary_5percent,JNL_10off_120on_50off,1698,169.733,11581999.999999998,-56.606267400785015
odr7p_Bcary_5percent,JNL_10off_120on_50off,1699,169.833,11461500,-57.05773906182847
odr7p_Bcary_5percent,JNL_10off_120on_50off,1700,169.933,11500500,-56.91161960306752
odr7p_Bcary_5percent,JNL_10off_120on_50off,1701,170.033,11629799.999999998,-56.42717739748313
odr7p_Bcary_5percent,JNL_10off_120on_50off,1702,170.133,11464300,-57.04724843401999
odr7p_Bcary_5percent,JNL_10off_120on_50off,1703,170.233,11687600,-56.2106208662938
odr7p_Bcary_5percent,JNL_10off_120on_50off,1704,170.333,11911400,-55.37211997217325
odr7p_Bcary_5percent,JNL_10off_120on_50off,1705,170.433,11738100,-56.02141490046232
odr7p_Bcary_5percent,JNL_10off_120on_50off,1706,170.533,11334000,-57.535437292393134
odr7p_Bcary_5percent,JNL_10off_120on_50off,1707,170.633,11592900,-56.56542888538772
odr7p_Bcary_5percent,JNL_10off_120on_50off,1708,170.733,11675000,-56.25782869143197
odr7p_Bcary_5percent,JNL_10off_120on_50off,1709,170.833,11432300,-57.16714132325975
odr7p_Bcary_5percent,JNL_10off_120on_50off,1710,170.933,11555600,-56.70517903440781
odr7p_Bcary_5percent,JNL_10off_120on_50off,1711,171.033,11656800,-56.32601777218708
odr7p_Bcary_5percent,JNL_10off_120on_50off,1712,171.133,11472100,-57.01802454226781
odr7p_Bcary_5percent,JNL_10off_120on_50off,1713,171.233,11464100,-57.047997764577744
odr7p_Bcary_5percent,JNL_10off_120on_50off,1714,171.333,11532000,-56.79360004022214
odr7p_Bcary_5percent,JNL_10off_120on_50off,1715,171.433,11497500,-56.92285956143375
odr7p_Bcary_5percent,JNL_10off_120on_50off,1716,171.533,11601400,-56.53358233668341
odr7p_Bcary_5percent,JNL_10off_120on_50off,1717,171.633,11614100,-56.485999846266374
odr7p_Bcary_5percent,JNL_10off_120on_50off,1718,171.733,11416200,-57.22746243315851
odr7p_Bcary_5percent,JNL_10off_120on_50off,1719,171.833,11437000,-57.14953205515266
odr7p_Bcary_5percent,JNL_10off_120on_50off,1720,171.933,11574500,-56.63436729670058
odr7p_Bcary_5percent,JNL_10off_120on_50off,1721,172.033,11266400,-57.78871102091213
odr7p_Bcary_5percent,JNL_10off_120on_50off,1722,172.133,11465000,-57.04462577706788
odr7p_Bcary_5percent,JNL_10off_120on_50off,1723,172.233,11436800,-57.150281385710414
odr7p_Bcary_5percent,JNL_10off_120on_50off,1724,172.333,11536300,-56.77748943323054
odr7p_Bcary_5percent,JNL_10off_120on_50off,1725,172.433,11408600,-57.25593699435295
odr7p_Bcary_5percent,JNL_10off_120on_50off,1726,172.533,11596900.000000002,-56.550442274232736
odr7p_Bcary_5percent,JNL_10off_120on_50off,1727,172.633,11305400.000000002,-57.64259156215117
odr7p_Bcary_5percent,JNL_10off_120on_50off,1728,172.733,11096800,-58.42414333388285
odr7p_Bcary_5percent,JNL_10off_120on_50off,1729,172.833,11324500,-57.57103049388619
odr7p_Bcary_5percent,JNL_10off_120on_50off,1730,172.933,11481800,-56.98168201021701
odr7p_Bcary_5percent,JNL_10off_120on_50off,1731,173.033,11343000,-57.50171741729445
odr7p_Bcary_5percent,JNL_10off_120on_50off,1732,173.133,11390900,-57.32225274871369
odr7p_Bcary_5percent,JNL_10off_120on_50off,1733,173.233,11180800,-58.10942449962848
odr7p_Bcary_5percent,JNL_10off_120on_50off,1734,173.333,11111800,-58.367943542051705
odr7p_Bcary_5percent,JNL_10off_120on_50off,1735,173.433,11181700.000000002,-58.1060525121186
odr7p_Bcary_5percent,JNL_10off_120on_50off,1736,173.533,11314000,-57.61037034816798
odr7p_Bcary_5percent,JNL_10off_120on_50off,1737,173.633,11181100,-58.10830050379185
odr7p_Bcary_5percent,JNL_10off_120on_50off,1738,173.733,11568600,-56.656472548154156
odr7p_Bcary_5percent,JNL_10off_120on_50off,1739,173.833,11400800,-57.285160886105146
odr7p_Bcary_5percent,JNL_10off_120on_50off,1740,173.933,11171400,-58.144643035842655
odr7p_Bcary_5percent,JNL_10off_120on_50off,1741,174.033,11521200,-56.834063890340545
odr7p_Bcary_5percent,JNL_10off_120on_50off,1742,174.133,11317600.000000002,-57.5968823981285
odr7p_Bcary_5percent,JNL_10off_120on_50off,1743,174.233,11231100,-57.920967864354736
odr7p_Bcary_5percent,JNL_10off_120on_50off,1744,174.333,11272100,-57.767355100016296
odr7p_Bcary_5percent,JNL_10off_120on_50off,1745,174.443,11115800,-58.35295693089674
odr7p_Bcary_5percent,JNL_10off_120on_50off,1746,174.533,11479400,-56.99067397690999
odr7p_Bcary_5percent,JNL_10off_120on_50off,1747,174.633,11525500,-56.817953283348956
odr7p_Bcary_5percent,JNL_10off_120on_50off,1748,174.743,11268100,-57.782341711171256
odr7p_Bcary_5percent,JNL_10off_120on_50off,1749,174.833,11053500,-58.58637339963539
odr7p_Bcary_5percent,JNL_10off_120on_50off,1750,174.933,11219900,-57.96293037558865
odr7p_Bcary_5percent,JNL_10off_120on_50off,1751,175.033,11223399.999999998,-57.94981709082806
odr7p_Bcary_5percent,JNL_10off_120on_50off,1752,175.133,11322900,-57.57702513834818
odr7p_Bcary_5percent,JNL_10off_120on_50off,1753,175.233,11358800,-57.44252030323233
odr7p_Bcary_5percent,JNL_10off_120on_50off,1754,175.333,11377000,-57.37433122247722
odr7p_Bcary_5percent,JNL_10off_120on_50off,1755,175.433,11270900,-57.77185108336279
odr7p_Bcary_5percent,JNL_10off_120on_50off,1756,175.533,11469700,-57.02701650896079
odr7p_Bcary_5percent,JNL_10off_120on_50off,1757,175.633,11170300,-58.14876435391027
odr7p_Bcary_5percent,JNL_10off_120on_50off,1758,175.743,10943099.999999998,-59.00000386751256
odr7p_Bcary_5percent,JNL_10off_120on_50off,1759,175.843,11178200,-58.119165796879216
odr7p_Bcary_5percent,JNL_10off_120on_50off,1760,175.943,11341600,-57.5069627311987
odr7p_Bcary_5percent,JNL_10off_120on_50off,1761,176.043,11400900,-57.28478622082627
odr7p_Bcary_5percent,JNL_10off_120on_50off,1762,176.143,11322500,-57.578523799463674
odr7p_Bcary_5percent,JNL_10off_120on_50off,1763,176.243,11190100,-58.07458062869317
odr7p_Bcary_5percent,JNL_10off_120on_50off,1764,176.343,11460600,-57.061111049338344
odr7p_Bcary_5percent,JNL_10off_120on_50off,1765,176.443,11243200,-57.875633365610945
odr7p_Bcary_5percent,JNL_10off_120on_50off,1766,176.543,11241000.000000002,-57.88387600174618
odr7p_Bcary_5percent,JNL_10off_120on_50off,1767,176.643,11157999.999999998,-58.19484818321181
odr7p_Bcary_5percent,JNL_10off_120on_50off,1768,176.743,11346500,-57.48860413253386
odr7p_Bcary_5percent,JNL_10off_120on_50off,1769,176.843,11266799.999999998,-57.787212359796634
odr7p_Bcary_5percent,JNL_10off_120on_50off,1770,176.943,11335400,-57.5301919784889
odr7p_Bcary_5percent,JNL_10off_120on_50off,1771,177.043,11265400.000000002,-57.79245767370086
odr7p_Bcary_5percent,JNL_10off_120on_50off,1772,177.143,11336300,-57.52681999097903
odr7p_Bcary_5percent,JNL_10off_120on_50off,1773,177.243,11222800,-57.95206508250129
odr7p_Bcary_5percent,JNL_10off_120on_50off,1774,177.343,11029500.000000002,-58.6762930665652
odr7p_Bcary_5percent,JNL_10off_120on_50off,1775,177.443,10938900,-59.01573980922527
odr7p_Bcary_5percent,JNL_10off_120on_50off,1776,177.543,10922500,-59.077184914960654
odr7p_Bcary_5percent,JNL_10off_120on_50off,1777,177.643,11068000,-58.532046934198625
odr7p_Bcary_5percent,JNL_10off_120on_50off,1778,177.743,11126799.999999998,-58.31174375022058
odr7p_Bcary_5percent,JNL_10off_120on_50off,1779,177.843,11105700,-58.39079812406304
odr7p_Bcary_5percent,JNL_10off_120on_50off,1780,177.943,10917200,-59.09704217474099
odr7p_Bcary_5percent,JNL_10off_120on_50off,1781,178.043,11225500,-57.94194911997169
